Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Energy Consumption,CO2 Emissions,Renewable Energy Jobs,Renewable Energy Targets,Electricity Prices,Proportion of Energy from Renewables
Russia,2020,Solar,15632.07,46519.73,5321341591.18,262230.42,977322.41,53651,0,0.08,16.63
Russia,2020,Solar,50722.21,13774.21,28981954.19,980846.45,384926.4,256835,1,0.27,75.37
Russia,2021,Biomass,65570.89,18841.21,9373341207.45,933084.38,708720.85,663103,1,0.06,56.85
Russia,2021,Biomass,72620.62,30614.21,1338062337.89,244843.56,964791.37,145724,1,0.44,57.92
Russia,2021,Biomass,83188.59,33326.05,9907034275.12,46731.43,12310.1,118122,0,0.31,59.8
Russia,2021,Biomass,17410.65,760.97,1472953377.06,21347.75,347836.97,977534,1,0.49,90.49
Russia,2021,Solar,24715.47,30762.21,601953662.4,405413.52,308828.89,345881,0,0.28,78.37
Russia,2021,Solar,26912.36,47882.49,9313443154.84,52294.9,718343.21,523072,1,0.42,36.01
Russia,2021,Solar,13293.35,12095.54,3112060714.32,76601.22,906537.01,56835,0,0.11,18.04
Russia,2021,Solar,78140.22,35785.2,4416186033.1,561190.79,327312.14,634047,0,0.45,15.38
Russia,2022,Biomass,81543.32,8434.36,1116776622.77,329734.87,600153.71,59509,0,0.18,87.87
Russia,2022,Biomass,50331.11,5045.72,2674692529.23,835974.85,885430.81,230101,1,0.32,91.89
Russia,2022,Biomass,1209.49,35349.39,5857536760.49,502556.98,788102.47,636920,0,0.22,32.2
Russia,2022,Geothermal,10317.56,26433.08,9958981503.43,653948.25,115204.7,542511,0,0.35,46.69
Russia,2022,Geothermal,38901.99,3240.62,3781992718.45,30700.35,806906.28,580186,0,0.2,78.29
Russia,2022,Geothermal,53448.13,36926.13,1498615977.44,908771.97,29986.05,805550,1,0.15,57.05
Russia,2022,Geothermal,61946.14,28509.66,1014259190.9,273413.27,83745.63,20151,1,0.15,4.06
Russia,2022,Geothermal,29405.94,8987.43,6141636204.01,31210.19,939824.94,265697,0,0.42,73.25
Russia,2022,Hydro,22346.74,20191.55,3594189603.64,836768.38,318570.51,546387,0,0.38,13.35
Russia,2022,Hydro,54007.56,47565.08,920319093.05,892723.28,210572.07,12868,1,0.18,17.88
Russia,2022,Hydro,90645.65,9132.77,4798708415.51,455799.23,235585.55,258725,0,0.1,65.4
Russia,2022,Solar,54476.21,1351.68,5865403405.3,206929.64,548557.04,302444,1,0.13,90.46
Russia,2022,Solar,72830.2,25301.25,390764996.79,13944.0,7331.47,347781,0,0.13,0.86
Russia,2022,Solar,1099.98,1324.5,1180169143.22,124419.8,427898.49,384024,0,0.5,87.74
Russia,2022,Wind,84201.28,27760.16,9912777571.62,990252.1,301334.72,824533,1,0.27,50.27
Russia,2022,Wind,92926.49,33483.53,4962067772.55,881120.36,783872.04,407812,0,0.42,33.76
Russia,2023,Biomass,18404.36,37963.51,7805286964.01,649008.98,235884.07,768809,0,0.29,30.42
Russia,2023,Biomass,39987.35,8702.19,9747305571.8,26871.18,661878.86,445811,0,0.36,87.03
Russia,2023,Biomass,9270.26,25742.65,9830542861.38,342511.57,142228.4,971379,0,0.36,17.62
Russia,2023,Biomass,38684.58,42517.97,5638947738.66,661531.7,80806.25,612509,1,0.35,58.76
Russia,2023,Geothermal,85379.31,33414.53,3493731359.61,756199.82,520506.81,188373,1,0.39,27.9
Russia,2023,Hydro,2109.56,11248.42,6129640553.59,229942.89,443516.41,206582,1,0.32,8.76
Russia,2023,Hydro,80512.16,43726.3,9571765316.29,757304.29,938949.29,946274,1,0.17,89.25
Russia,2023,Solar,69819.13,29638.94,9314880278.44,889120.32,317695.72,383913,0,0.5,81.28
Russia,2023,Solar,43445.1,6604.24,7717845488.45,811197.11,551803.96,791935,1,0.42,73.73
Usa,2000,Biomass,77773.94,5931.08,3337977856.55,50910.2,38896.04,223537,0,0.38,46.84
Usa,2000,Geothermal,17141.87,20814.24,7504996554.29,655485.54,115774.96,814997,1,0.07,54.07
Usa,2000,Geothermal,58183.78,16349.68,7112130302.62,726956.9,969940.7,152892,0,0.39,68.03
Usa,2000,Geothermal,8563.8,44580.63,9570725815.42,802885.16,503754.17,211816,0,0.45,20.83
Usa,2000,Solar,10612.04,45979.17,3415485961.61,787155.34,318112.5,464691,1,0.25,26.4
Usa,2000,Solar,4947.42,37438.2,2925045505.54,841385.17,642228.76,889854,0,0.47,67.62
Usa,2000,Wind,10573.01,40072.54,7958885821.78,988226.79,10503.88,203049,1,0.36,57.27
Usa,2000,Wind,47525.79,2422.64,4864429703.17,474403.29,483448.46,509642,1,0.28,62.96
Usa,2000,Wind,23166.39,25198.17,6793684479.03,752772.41,469954.74,112018,1,0.16,82.35
Usa,2000,Wind,38830.85,3155.34,5616149046.16,462776.68,404523.72,887872,1,0.16,63.3
Usa,2001,Biomass,72834.66,31130.24,504694869.92,85949.96,813733.61,530058,0,0.32,68.74
Usa,2001,Biomass,76986.01,40995.71,6003320682.71,259246.69,675316.34,472214,0,0.15,97.6
Usa,2001,Biomass,11225.87,27672.03,7862566087.13,969410.33,12194.01,941756,0,0.32,19.62
Usa,2001,Geothermal,14776.77,5708.44,2582022183.78,973864.11,164590.38,83302,0,0.41,86.55
Usa,2001,Geothermal,36093.6,29754.45,6852232671.12,910849.93,361311.46,164684,1,0.18,11.09
Usa,2001,Solar,32006.46,23385.16,1317461486.77,151630.79,20230.85,936397,0,0.38,61.6
Usa,2001,Wind,84681.26,17655.38,6106316017.97,219783.79,365018.51,984346,0,0.19,27.8
Usa,2001,Wind,21180.96,30561.48,1421599319.19,756547.88,8161.08,276683,1,0.19,88.65
Usa,2001,Wind,70539.64,14266.56,5402212573.76,41235.65,653973.88,581213,0,0.22,50.24
Usa,2001,Wind,59129.12,39431.61,1820055054.02,641391.16,140947.86,490769,1,0.1,9.36
Usa,2002,Geothermal,65959.71,9609.24,3076617064.89,908903.23,429492.81,1694,0,0.06,50.45
Usa,2002,Geothermal,77566.79,48141.48,6521346737.34,893648.54,760333.75,745587,1,0.26,58.02
Usa,2002,Hydro,46932.04,20871.83,7803626885.69,219624.51,75435.22,639016,1,0.09,20.82
Usa,2002,Hydro,53737.46,17102.16,8728459438.33,348110.02,80742.98,205622,1,0.39,85.29
Usa,2002,Hydro,7059.11,33327.41,7805136665.38,589216.37,357959.31,429715,1,0.33,46.63
Usa,2002,Solar,87519.5,17209.51,2903334194.31,700508.97,56450.96,476839,1,0.21,9.61
Usa,2002,Solar,73380.31,30804.69,7065652820.01,528914.78,550357.3,358484,0,0.18,65.18
Usa,2002,Solar,4144.81,16047.46,689946503.86,451799.18,655022.81,747334,1,0.49,94.82
Usa,2002,Solar,35019.81,1849.2,6910146094.44,66630.26,313780.11,195887,1,0.08,37.49
Usa,2002,Wind,74974.44,6736.96,8090048853.81,179317.08,212714.21,831236,0,0.11,52.13
Usa,2003,Biomass,15102.03,22121.03,4096895859.51,882673.97,871054.43,617022,0,0.33,69.5
Usa,2003,Biomass,87779.09,45416.5,5425866317.29,829417.94,402480.8,526579,1,0.19,7.0
Usa,2003,Geothermal,28751.24,3562.53,3210305576.43,48376.85,572095.9,394271,0,0.08,97.61
Usa,2003,Geothermal,98598.4,5049.36,6892893392.44,106369.35,527446.93,872982,1,0.29,22.13
Usa,2003,Geothermal,66115.13,42206.14,2365119297.32,177550.7,324744.38,230872,1,0.36,52.33
Usa,2003,Hydro,48664.9,9141.72,9550687328.01,898136.11,801950.72,566056,0,0.32,59.85
Usa,2003,Hydro,52515.8,40223.21,1488474891.28,990564.11,841794.35,851762,0,0.4,92.95
Usa,2003,Hydro,57532.61,10890.49,6657776131.26,540907.5,762303.36,8487,0,0.44,71.47
Usa,2003,Solar,21502.48,2517.67,1336655813.18,321792.56,739265.79,719357,1,0.12,29.48
Usa,2003,Solar,84149.62,44971.93,4750299071.48,131316.08,162090.19,832966,0,0.11,18.38
Usa,2003,Wind,91882.35,42653.07,5576735972.89,485019.68,950444.81,62980,1,0.2,57.58
Usa,2003,Wind,83722.71,14385.4,1281567724.49,418352.26,340361.11,828144,0,0.47,16.53
Usa,2003,Wind,28840.64,42418.67,267931587.98,178040.95,507060.49,184274,1,0.37,25.01
Usa,2004,Biomass,10680.47,4394.82,7350532949.3,1264.85,709197.5,108432,0,0.2,9.88
Usa,2004,Biomass,51775.81,44822.84,4701495418.81,152731.43,577238.82,813373,1,0.14,18.23
Usa,2004,Biomass,39529.09,44492.77,2833758972.96,819806.3,436342.92,481457,1,0.23,64.39
Usa,2004,Geothermal,54065.38,41490.56,9625191001.67,700804.68,256092.9,716417,1,0.37,78.01
Usa,2004,Solar,50208.31,18673.65,1824094573.75,769576.7,721085.3,8151,0,0.24,13.37
Usa,2004,Wind,99685.26,2533.96,8965256036.79,321090.74,389940.3,226519,0,0.2,36.79
Usa,2004,Wind,54159.85,32795.52,8593507998.11,934525.66,466246.06,293857,0,0.27,57.01
Usa,2005,Geothermal,69962.64,5831.93,1682272900.69,805354.56,135033.66,615374,1,0.12,78.65
Usa,2005,Geothermal,22543.94,35178.99,9587065155.48,667854.72,312403.2,36397,1,0.1,32.55
Usa,2005,Geothermal,69166.26,8834.37,7894493231.46,597945.12,697174.35,179164,0,0.46,20.61
Usa,2005,Geothermal,27698.09,235.77,3215394129.34,423588.17,175636.82,50371,0,0.15,69.48
Usa,2005,Hydro,69304.45,20809.83,3301176594.93,877703.64,140838.44,60567,0,0.25,97.38
Usa,2005,Solar,17283.9,40449.32,8800618281.78,436550.64,937635.97,888859,1,0.38,61.97
Usa,2005,Wind,55487.02,13187.62,4972807916.14,985035.71,684123.84,521931,0,0.32,57.06
Usa,2005,Wind,86522.74,32926.26,6659035592.11,391271.65,401170.46,721210,1,0.28,57.13
Usa,2005,Wind,9629.8,17281.92,2065625146.32,487522.83,694710.01,936661,0,0.44,24.34
Usa,2006,Biomass,1893.96,44569.61,5101574063.75,507526.88,597081.22,812763,0,0.26,83.39
Usa,2006,Biomass,64470.04,34398.99,265515947.87,426697.08,252617.23,523274,0,0.27,72.36
Usa,2006,Biomass,36628.06,23520.5,7838517175.67,184981.62,207393.3,251872,1,0.4,26.78
Usa,2006,Biomass,72805.28,37033.01,7578514416.65,746075.39,31133.82,828307,0,0.29,28.47
Usa,2006,Biomass,35992.09,24011.46,6705501260.73,652313.97,700414.02,711195,0,0.44,0.86
Usa,2006,Geothermal,77437.14,6488.99,565910588.63,191253.33,582689.3,743591,1,0.17,61.03
Usa,2006,Geothermal,44633.4,29658.09,6791892021.55,261455.18,462918.85,885517,1,0.46,94.94
Usa,2006,Hydro,21195.91,34520.49,9333387382.68,82210.08,379652.24,615749,1,0.06,3.68
Usa,2006,Hydro,68499.81,6092.43,4194602137.27,635000.06,94384.05,497075,1,0.25,36.06
Usa,2006,Hydro,81708.69,22391.58,3216402623.78,812771.71,947026.89,295082,0,0.41,11.56
Usa,2006,Solar,84289.71,40503.66,435536891.31,15960.04,877171.46,530880,1,0.22,70.16
Usa,2006,Wind,44772.36,4926.3,7861101536.78,115574.91,900542.78,157126,1,0.15,41.21
Usa,2006,Wind,31823.55,18940.92,7146855154.62,731107.31,290876.31,37048,0,0.05,6.53
Usa,2006,Wind,47808.01,6231.07,1469058509.67,193634.53,798907.65,512358,0,0.15,25.33
Usa,2007,Biomass,66878.8,921.96,9429076873.48,20169.93,690358.72,131172,0,0.2,34.27
Usa,2007,Biomass,24964.11,11457.99,5151176250.73,228077.81,666301.22,840453,1,0.12,72.4
Usa,2007,Biomass,11303.02,1356.94,6849022026.59,504947.1,390514.14,543323,1,0.37,1.49
Usa,2007,Biomass,10417.57,26456.51,9298412806.97,133929.89,165736.37,69146,1,0.08,89.92
Usa,2007,Hydro,52208.24,14344.08,3944304467.29,428876.76,510571.66,553060,1,0.29,26.23
Usa,2007,Hydro,35376.56,19000.26,4910075265.14,794721.44,497013.21,702258,0,0.25,94.7
Usa,2007,Solar,14724.24,4392.85,9892709062.6,934642.84,850284.57,192395,0,0.44,34.0
Usa,2007,Wind,20038.8,8259.02,9419181796.92,306363.98,651050.75,366666,0,0.12,32.28
Usa,2007,Wind,52287.79,466.57,8586916321.84,840990.7,479231.32,317903,1,0.1,7.28
Usa,2008,Biomass,80532.49,38555.18,5614408838.23,93576.85,224389.34,349373,1,0.18,0.26
Usa,2008,Geothermal,19698.61,41954.55,4571633356.57,464362.38,923764.38,254758,0,0.46,45.68
Usa,2008,Geothermal,78393.49,7945.32,1209884968.17,138643.59,751418.04,143026,0,0.11,9.02
Usa,2008,Geothermal,58761.37,2692.24,4109558029.17,640095.36,20225.61,876939,1,0.44,78.0
Usa,2008,Hydro,21577.11,35654.56,7027294876.18,248943.6,814353.36,424311,1,0.3,6.0
Usa,2008,Solar,53086.21,1821.78,6434549192.72,955781.96,766224.23,369804,0,0.23,35.03
Usa,2008,Solar,31271.75,22136.93,6243248995.6,484319.25,745532.55,243331,0,0.17,22.98
Usa,2008,Solar,63318.46,29211.29,3304665232.09,297752.67,442154.8,990420,1,0.21,35.9
Usa,2008,Solar,52390.93,18352.68,9846679134.75,119708.78,644345.22,991739,0,0.27,51.36
Usa,2008,Wind,32261.89,14960.04,5970163836.06,764317.83,912715.11,680686,1,0.1,83.74
Usa,2009,Biomass,21619.72,39565.16,8970651640.67,486521.06,533463.73,88213,0,0.08,8.32
Usa,2009,Biomass,99012.91,27637.38,9674987037.45,759477.73,118724.05,203549,0,0.42,56.44
Usa,2009,Biomass,39437.69,31082.15,8682010436.89,522921.58,31676.24,998044,0,0.06,0.35
Usa,2009,Geothermal,43567.87,21047.58,5022481214.39,870756.2,170263.08,277505,0,0.14,60.3
Usa,2009,Geothermal,57698.96,33929.82,3267797743.6,609966.88,374895.11,652235,0,0.23,59.16
Usa,2009,Geothermal,68624.4,43192.73,5140180795.44,735397.83,886944.96,322134,0,0.12,64.21
Usa,2009,Solar,39416.15,7811.13,3026126864.13,278933.7,532975.9,239369,1,0.29,85.11
Usa,2009,Wind,70891.52,28542.36,8150261376.7,15694.7,371678.69,825270,1,0.21,69.68
Usa,2010,Biomass,83907.92,25687.1,3057939757.06,560908.23,142530.48,9873,0,0.16,82.73
Usa,2010,Geothermal,75866.78,6994.17,3430446683.3,242944.57,582330.18,930861,1,0.46,52.44
Usa,2010,Hydro,26028.77,15861.52,73062277.62,150096.24,27931.47,385749,1,0.32,24.99
Usa,2010,Hydro,8160.24,46360.03,4536574762.83,564307.51,592353.02,807154,0,0.1,77.95
Usa,2010,Hydro,75283.25,30253.58,3183063501.94,283751.0,361382.67,383413,1,0.38,85.21
Usa,2010,Solar,39095.31,22617.7,195477733.42,575110.16,290960.29,835253,1,0.19,25.72
Usa,2010,Solar,71337.63,4840.44,282800311.78,152407.67,543433.68,548489,0,0.39,0.08
Usa,2010,Wind,88189.52,18331.15,7827492265.24,410407.0,280684.44,720769,0,0.08,58.63
Usa,2010,Wind,47705.16,22511.02,5445355960.96,506138.89,861927.95,170214,0,0.23,9.54
Usa,2010,Wind,27738.22,5057.76,1307530537.54,72698.21,775857.22,685453,0,0.3,93.52
Usa,2011,Biomass,16939.04,42792.32,5916235088.14,105938.59,371139.84,67860,0,0.31,68.69
Usa,2011,Geothermal,77674.93,16016.36,3863298483.64,616032.23,666849.85,761460,1,0.49,1.44
Usa,2011,Hydro,21469.45,1021.14,7412586893.47,690484.26,9632.21,298602,0,0.34,98.61
Usa,2011,Hydro,24587.6,11127.68,6582881281.96,581703.64,29734.32,58863,0,0.26,50.25
Usa,2011,Hydro,37899.03,16752.8,5705983365.93,336263.37,972965.46,681356,0,0.35,83.11
Usa,2011,Solar,85404.69,5549.79,5604124938.34,369654.64,294399.38,756878,1,0.15,25.91
Usa,2011,Solar,91887.83,44782.14,7979854118.9,516793.24,314840.49,444958,0,0.46,29.49
Usa,2011,Solar,83302.71,37124.07,7062657055.27,33778.26,142856.23,851034,1,0.4,14.74
Usa,2011,Solar,8300.69,28239.03,8811007664.96,259332.87,935391.81,378199,1,0.37,42.96
Usa,2011,Solar,36501.43,4112.55,9984612354.95,874343.28,255348.65,688073,1,0.47,90.6
Usa,2011,Wind,83883.44,37328.62,1295850976.53,61662.67,402619.9,114284,1,0.2,69.24
Usa,2012,Geothermal,53191.77,29412.08,7265713416.1,154973.0,483513.31,487350,1,0.38,96.17
Usa,2012,Hydro,39951.03,30232.14,8824002303.94,710501.82,541730.25,110973,0,0.36,52.7
Usa,2012,Hydro,19481.3,46958.91,1602176006.74,10652.11,811967.91,500281,0,0.08,23.62
Usa,2012,Solar,28073.52,14201.69,3934178646.24,400696.03,426312.42,615348,0,0.19,60.38
Usa,2012,Solar,70768.2,31687.85,1934950054.95,196492.8,837481.36,164341,0,0.5,66.26
Usa,2012,Wind,63508.94,6909.21,619525356.63,616537.72,478007.89,446405,1,0.14,60.1
Usa,2013,Biomass,27305.19,36412.96,8001734777.19,827402.57,544351.62,800006,0,0.37,46.33
Usa,2013,Geothermal,16156.88,7220.29,9438925126.59,153097.09,862067.95,926683,0,0.12,41.45
Usa,2013,Hydro,89395.38,9386.07,8341938477.61,268091.14,893139.64,237977,0,0.12,19.69
Usa,2013,Hydro,45154.45,6507.22,3255676909.11,918963.13,192719.97,784783,1,0.33,79.89
Usa,2013,Solar,29896.62,34067.53,5465119264.91,654226.66,930867.58,113753,1,0.06,57.04
Usa,2013,Solar,24815.24,44967.94,815039810.63,476541.61,798620.13,483876,1,0.22,90.36
Usa,2013,Solar,8665.26,23561.63,5223990066.69,970835.84,822627.52,270179,1,0.06,89.15
Usa,2013,Wind,44238.68,49930.7,3322107830.38,223254.67,842319.61,398245,0,0.2,84.87
Usa,2013,Wind,93283.6,36282.25,9453064293.09,626708.07,878489.15,79113,0,0.38,1.5
Usa,2014,Biomass,56292.83,38723.74,3013109346.57,452586.97,430473.07,539827,0,0.27,50.7
Usa,2014,Geothermal,52399.74,39970.31,9146886481.48,534104.46,237327.09,931991,1,0.25,76.94
Usa,2014,Geothermal,54495.15,48502.77,6428968040.69,322296.61,469389.07,498192,0,0.27,23.95
Usa,2014,Geothermal,46604.44,28044.53,9832066925.98,746350.3,625937.88,633759,0,0.08,72.0
Usa,2014,Hydro,12488.66,16228.27,8672835900.11,994179.85,785247.06,286051,1,0.16,79.9
Usa,2014,Hydro,11979.99,38199.21,3346930990.72,41653.49,910277.28,102626,0,0.08,47.52
Usa,2014,Solar,89112.98,43304.8,2616267493.17,232802.15,936800.11,432256,0,0.32,8.08
Usa,2014,Solar,76766.33,24925.98,4039305682.14,772611.93,579584.43,741436,0,0.24,18.57
Usa,2014,Solar,26004.16,37351.83,3891135370.9,719612.71,68192.83,482175,1,0.11,43.35
Usa,2014,Wind,10964.77,18139.56,1066270663.43,267626.78,988439.48,104091,1,0.27,44.77
Usa,2014,Wind,27825.86,33848.61,4635353857.63,427412.32,34624.11,99386,0,0.29,8.53
Usa,2014,Wind,95552.19,5262.38,1270603545.11,703392.12,247600.37,702378,1,0.32,70.78
Usa,2014,Wind,73416.61,14033.53,5176448451.19,827754.55,843020.91,990576,0,0.07,89.92
Usa,2015,Biomass,2352.44,20277.83,4082344428.32,579875.92,293952.14,295827,1,0.27,19.61
Usa,2015,Biomass,75557.32,34652.14,540117777.27,828202.95,643271.83,500782,0,0.08,84.89
Usa,2015,Biomass,5454.43,30999.94,5530081907.32,430693.36,364475.55,941888,0,0.49,14.37
Usa,2015,Biomass,35189.77,9934.88,2289118736.26,114144.59,113708.72,631188,1,0.42,74.83
Usa,2015,Biomass,38385.87,38235.02,2436056928.19,21714.07,541315.8,268257,0,0.08,97.43
Usa,2015,Biomass,57644.85,44671.58,2829079863.19,937588.53,138596.22,781131,0,0.28,67.29
Usa,2015,Solar,92726.21,43458.62,6577428421.49,756907.21,774957.04,130802,0,0.24,62.85
Usa,2015,Solar,53565.95,10274.5,8817541456.04,705732.83,138500.55,92689,0,0.06,29.17
Usa,2015,Solar,27332.81,4607.05,1115330069.45,655792.64,529566.28,723328,1,0.41,23.09
Usa,2016,Biomass,27953.16,46614.89,9580102738.85,321947.91,805595.33,656534,1,0.15,77.32
Usa,2016,Biomass,61517.6,9004.18,1671704996.75,801906.98,929559.51,713579,1,0.27,88.95
Usa,2016,Biomass,56070.64,17490.31,2375414377.11,481964.32,359772.92,134741,0,0.42,88.41
Usa,2016,Biomass,81069.14,9579.48,9791660484.01,996862.57,168273.96,740086,1,0.2,6.64
Usa,2016,Biomass,12785.14,24658.65,4689555380.94,313683.37,460060.08,931587,1,0.08,59.85
Usa,2016,Geothermal,30358.66,25466.05,1885035874.26,878379.51,594154.32,727269,0,0.06,48.98
Usa,2016,Geothermal,82133.15,23202.33,7587149123.08,84590.65,272251.88,238369,1,0.3,33.32
Usa,2016,Hydro,71690.96,45631.26,6479176301.13,564800.08,310901.43,450978,1,0.19,27.35
Usa,2016,Hydro,57806.16,14299.69,2092166889.01,321862.9,708017.44,458824,1,0.49,30.09
Usa,2016,Solar,80231.4,18019.47,4926187305.91,377298.99,690355.74,976546,0,0.13,38.89
Usa,2016,Solar,11899.25,14621.51,1987725068.03,245964.44,852999.94,85574,1,0.43,28.37
Usa,2016,Solar,14095.8,1631.49,2011224887.34,209995.53,294379.63,52086,1,0.37,7.89
Usa,2016,Solar,2391.93,25360.51,8688450908.39,358444.09,122028.48,734144,0,0.48,93.47
Usa,2016,Solar,36927.51,38054.28,5921366992.34,967905.18,463473.16,423466,1,0.06,96.9
Usa,2016,Wind,10485.58,45402.81,7626080538.83,173515.12,99030.82,8004,1,0.25,97.43
Usa,2017,Hydro,43940.44,7839.58,2328486565.17,14433.96,485837.78,812697,1,0.34,72.6
Usa,2017,Wind,5561.3,49678.85,5182928235.51,715883.62,511927.2,337537,1,0.45,21.26
Usa,2018,Biomass,65088.79,25111.22,5580538294.4,28452.72,137387.16,18578,1,0.19,8.25
Usa,2018,Biomass,60454.01,36383.99,9875496812.45,543061.67,222984.99,838179,1,0.34,35.78
Usa,2018,Biomass,23270.47,8687.04,1035461391.23,249074.39,216192.24,984749,1,0.13,70.48
Usa,2018,Geothermal,58711.7,47390.72,9934724901.56,666227.68,469235.11,679840,1,0.25,96.15
Usa,2018,Geothermal,80884.23,4279.23,3577858371.45,750773.45,488170.6,591815,1,0.34,93.6
Usa,2018,Hydro,87783.49,21463.83,3244647525.41,911641.65,810173.76,873503,1,0.23,54.68
Usa,2018,Hydro,4315.93,27079.49,4187441843.03,631228.44,352762.74,738319,0,0.39,75.47
Usa,2018,Solar,5940.14,41237.75,64155253.51,162832.52,944647.92,231892,0,0.19,52.49
Usa,2018,Solar,57579.42,22080.43,9638906047.96,868463.05,451016.83,574172,0,0.49,34.73
Usa,2019,Biomass,99128.31,6621.66,2692389016.7,34768.94,72130.39,605923,0,0.48,75.54
Usa,2019,Biomass,58345.42,41600.16,1036030788.43,719676.09,833478.77,772128,0,0.24,78.05
Usa,2019,Biomass,51323.52,43975.83,7170606711.05,68459.26,550190.54,365418,0,0.47,13.01
Usa,2019,Geothermal,13465.9,4284.59,4123238093.39,714399.18,871779.43,554331,1,0.28,9.72
Usa,2019,Geothermal,6992.21,35337.49,5275657608.93,225934.34,514938.57,75406,0,0.35,24.64
Usa,2019,Geothermal,32373.34,29917.18,6377445049.75,138370.89,269637.89,531195,1,0.13,81.64
Usa,2019,Geothermal,49256.76,12091.13,3196415070.8,569506.12,358391.09,463381,1,0.31,48.7
Usa,2019,Hydro,64697.26,30076.27,5502260539.88,921397.46,91505.13,807126,1,0.15,40.65
Usa,2019,Hydro,89344.35,4127.86,3944205127.39,875964.56,212725.11,265938,1,0.13,59.03
Usa,2019,Hydro,5668.13,14020.4,4142253707.27,783641.94,126186.47,88006,1,0.26,68.1
Usa,2019,Solar,72798.41,20009.74,3122725697.65,877089.91,461241.23,62961,0,0.16,58.06
Usa,2019,Wind,23466.38,9643.15,8192107794.94,885869.33,147462.26,291434,1,0.18,25.38
Usa,2020,Biomass,2016.88,1409.73,8121393329.62,575817.55,593925.98,6378,1,0.24,8.33
Usa,2020,Hydro,8883.53,28294.36,5448697655.13,166880.22,272836.31,822598,0,0.1,45.05
Usa,2020,Hydro,31652.71,42367.66,7089670626.36,978854.93,706163.33,336363,0,0.19,85.3
Usa,2020,Hydro,69297.13,8736.7,4704100226.04,61540.36,303192.7,924792,1,0.24,33.22
Usa,2020,Solar,41224.44,47728.78,8508750629.27,543905.07,348105.38,877725,0,0.29,68.55
Usa,2020,Solar,20888.41,43701.54,7208631197.64,978496.21,865404.33,766543,1,0.08,18.66
Usa,2020,Solar,41907.02,946.31,3888306322.36,91829.15,456994.76,289602,1,0.2,79.35
Usa,2020,Solar,55353.69,33379.08,3888287220.99,300234.8,118618.78,501933,1,0.22,81.78
Usa,2020,Solar,43242.9,2809.53,3464299280.66,292746.96,115242.82,881833,1,0.29,15.97
Usa,2021,Biomass,58609.68,32735.67,5746494111.81,904966.03,704137.67,532357,0,0.18,43.84
